2020-02-21T05:13:09,1,0,,,"Humboldt County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T15:53:03,1,0,,,"Madison, WI",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T17:33:02,1,0,,,"Maricopa County, AZ",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-02T01:53:03,1,0,,,"New York City, NY",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-13T18:53:02,1,0,,,"San Antonio, TX",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-02T03:23:06,1,0,,,"Sarasota, FL",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-02T20:53:02,1,0,,,"Sonoma County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-25T21:23:03,1,0,,,"Tempe, AZ",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-02T20:23:16,1,0,,,"Umatilla, OR",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-03T20:53:02,1,0,,,"Wake County, NC",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-24T23:33:02,0,0,,,"Lackland, TX (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-24T23:33:02,0,0,,,"Omaha, NE (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-02-24T23:33:02,0,0,,,"Travis, CA (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-04-2020.csv,2020-06-01 17:49:45.859000000
2020-03-05T22:03:17,51,10,,,"King County, WA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
2020-03-05T17:53:03,21,0,,,"Toronto, ON",Canada,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
2020-03-05T22:53:03,20,0,,,"Santa Clara, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
2020-03-05T20:23:07,18,1,,,"Snohomish County, WA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
2020-03-05T21:33:03,18,0,,,"Westchester County, NY",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
2020-03-05T21:03:14,11,0,,,"Los Angeles, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
2020-03-05T18:33:03,5,0,,,"Cook County, IL",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
2020-03-05T21:03:13,4,0,,,"New York City, NY",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
2020-03-04T02:13:11,3,0,,,"Orange County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-05-2020.csv,2020-06-01 17:49:46.133000000
